map_context,condition,County,cell_id,count,share_of_condition_pct,centroid_lat,centroid_lon
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,301,1,0.09852216748768472,38.87647556203628,-76.85254879162724
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,302,2,0.19704433497536944,38.892687825746684,-76.85297000518761
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,303,4,0.3940886699507389,38.90890004046861,-76.85339155813996
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,304,1,0.09852216748768472,38.92511220619278,-76.85381345078247
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,305,1,0.09852216748768472,38.94132432290989,-76.85423568341379
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,306,3,0.2955665024630542,38.957536390610635,-76.85465825633293
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,313,6,0.5911330049261084,39.071019491279756,-76.85762582002526
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,314,4,0.3940886699507389,39.087231166516446,-76.85805112605857
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,315,4,0.3940886699507389,39.102924226430005,-76.85878886408962
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,331,2,0.19704433497536944,38.89301529548279,-76.83222483340795
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,332,2,0.19704433497536944,38.90922769864421,-76.83264167328367
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,335,3,0.2955665024630542,38.95786461461225,-76.8338942094731
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,336,1,0.09852216748768472,38.974076822065506,-76.83431239470923
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,342,1,0.09852216748768472,39.07062929369056,-76.83953402468984
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,361,3,0.2955665024630542,38.893339081823136,-76.81147932602647
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,381,2,0.19704433497536944,38.78016840462761,-76.7878907654262
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,481,1,0.09852216748768472,38.943237184931185,-76.72967477775504
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Prince George's,484,1,0.09852216748768472,38.991794743483595,-76.7309310879265
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,668,1,0.09852216748768472,39.14468712061265,-77.27609915144926
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,669,1,0.09852216748768472,39.16089430651229,-77.2766215904893
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,670,1,0.09852216748768472,39.17710144134563,-77.27714445089792
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,687,1,0.09852216748768472,39.112676932867714,-77.25425163524906
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,691,1,0.09852216748768472,39.17750670805926,-77.25632148807267
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,692,1,0.09852216748768472,39.19371402445433,-77.25683999510488
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,694,1,0.09852216748768472,39.22612850428383,-77.2578782643483
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,707,1,0.09852216748768472,39.09686975985078,-77.23293565317456
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,708,1,0.09852216748768472,39.11307756098346,-77.23344731808686
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,709,3,0.2955665024630542,39.12928531129207,-77.23395939559553
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,710,1,0.09852216748768472,39.14549301076562,-77.23447188606514
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,711,1,0.09852216748768472,39.16170065939321,-77.23498478986073
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,712,2,0.19704433497536944,39.17790825716387,-77.23549810734784
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,714,2,0.19704433497536944,39.21032330009072,-77.23652598486102
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,715,1,0.09852216748768472,39.22653074522506,-77.23704054562056
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,731,3,0.2955665024630542,39.11347447978497,-77.21264258832835
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,733,1,0.09852216748768472,39.14589038559681,-77.21365763146653
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,741,1,0.09852216748768472,39.27555197826505,-77.21773421265641
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,754,1,0.09852216748768472,39.11386768905285,-77.19183744980268
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,755,1,0.09852216748768472,39.1300758931601,-77.19234000594255
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,756,4,0.3940886699507389,39.14628404663742,-77.19284296737789
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,757,1,0.09852216748768472,39.16249214947408,-77.19334633446695
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,758,1,0.09852216748768472,39.178700201659346,-77.19385010756852
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,769,1,0.09852216748768472,38.973425905540765,-77.16703086175872
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,771,1,0.09852216748768472,39.00079677995715,-77.16755855314129
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,774,1,0.09852216748768472,39.04942297223717,-77.16904473420928
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,776,4,0.3940886699507389,39.08184018139723,-77.170037519474
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,778,1,0.09852216748768472,39.1142571885698,-77.17103190633944
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,779,1,0.09852216748768472,39.13046561638417,-77.17152970125652
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,780,1,0.09852216748768472,39.14667399366974,-77.17202789763559
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,781,2,0.19704433497536944,39.162882320415854,-77.17252649583156
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,798,1,0.09852216748768472,39.03359897509431,-77.14776674721953
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,799,2,0.19704433497536944,39.04980787647249,-77.14825779767577
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,801,5,0.49261083743842365,39.08222552809056,-77.1492410865695
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,802,2,0.19704433497536944,39.098434278309334,-77.14973332570592
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,807,1,0.09852216748768472,39.179477273078994,-77.1522004823031
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,818,1,0.09852216748768472,38.96914297480103,-77.12504284071484
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,819,1,0.09852216748768472,38.98535229613903,-77.12552758357464
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,820,2,0.19704433497536944,39.001561567241716,-77.12601271711527
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,821,1,0.09852216748768472,39.01777078809861,-77.12649824168079
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,822,2,0.19704433497536944,39.03397995869923,-77.12698415761571
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,824,1,0.09852216748768472,39.06639814908975,-77.12795716497409
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,825,1,0.09852216748768472,39.08260716885871,-77.12844425708884
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,829,2,0.19704433497536944,39.14744274484887,-77.13039655653779
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,841,4,0.3940886699507389,38.969519392293364,-77.10427879389313
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,842,3,0.2955665024630542,38.98572893007312,-77.1047588088391
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,845,2,0.19704433497536944,39.03435724254301,-77.1062011762976
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,846,3,0.2955665024630542,39.05056657970857,-77.10668274079454
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,847,1,0.09852216748768472,39.06677586669464,-77.10716469353326
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,848,4,0.3940886699507389,39.08298510349086,-77.10764703485627
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,861,1,0.09852216748768472,38.97078127509501,-77.08467660329597
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,862,2,0.19704433497536944,38.98610187040467,-77.08398964722741
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,865,2,0.19704433497536944,39.03473082641741,-77.08541780707985
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,866,2,0.19704433497536944,39.050940378290484,-77.08589462808236
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,867,1,0.09852216748768472,39.06714988008085,-77.0863718335082
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,868,2,0.19704433497536944,39.08335933177824,-77.0868494236965
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,870,1,0.09852216748768472,39.11577808485317,-77.08780575971946
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,881,1,0.09852216748768472,38.98723163428227,-77.06421673182304
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,884,3,0.2955665024630542,39.03510071011626,-77.06463405377757
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,885,2,0.19704433497536944,39.051310474572475,-77.06510613094693
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,886,1,0.09852216748768472,39.067520189041815,-77.06557858872073
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,887,1,0.09852216748768472,39.083729853514114,-77.06605142743474
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,890,1,0.09852216748768472,39.132358546847364,-77.06747223258273
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,891,3,0.2955665024630542,39.14856801123013,-77.06794659842447
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,900,2,0.19704433497536944,39.00306616810872,-77.04292103488241
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,901,2,0.19704433497536944,39.01925686863867,-77.04338296365847
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,902,2,0.19704433497536944,39.03546689343541,-77.04384992020626
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,903,3,0.2955665024630542,39.05167686835022,-77.04431725320714
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,904,3,0.2955665024630542,39.06788679337303,-77.04478496299309
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,905,1,0.09852216748768472,39.08409666849377,-77.04525304989657
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,917,7,0.6896551724137931,38.98827610921863,-77.02032111147518
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,918,3,0.2955665024630542,39.00340886032104,-77.02214135076298
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,919,2,0.19704433497536944,39.01961914313596,-77.02260319431824
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,935,4,0.3940886699507389,39.00376723013708,-77.00136594631316
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,936,3,0.2955665024630542,39.019977718975326,-77.00182305266962
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,937,1,0.09852216748768472,39.0361881581282,-77.00228052752104
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,938,1,0.09852216748768472,39.052398547585824,-77.0027383711923
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,939,2,0.19704433497536944,39.068608887338335,-77.00319658400862
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,941,1,0.09852216748768472,39.101029417688544,-77.0041141183799
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,951,2,0.19704433497536944,39.02070618718105,-76.98162678172184
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,952,1,0.09852216748768472,39.036543239103715,-76.98149527604039
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,964,1,0.09852216748768472,39.06931616038144,-76.9616067271416
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,970,1,0.09852216748768472,39.056612277090345,-76.94711478521653
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,972,1,0.09852216748768472,39.08587513502733,-76.94125557698742
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,973,1,0.09852216748768472,39.102085982036,-76.94170025822604
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Montgomery,974,1,0.09852216748768472,39.118296779584014,-76.9421452980947
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1027,1,0.09852216748768472,39.3796954886437,-76.82398878191529
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1031,2,0.19704433497536944,39.44453967667343,-76.82567970199878
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1049,1,0.09852216748768472,39.380021153814745,-76.80309986873105
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1051,2,0.19704433497536944,39.41244371957153,-76.80393498429926
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1053,2,0.19704433497536944,39.44486608923818,-76.80477144960925
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1054,1,0.09852216748768472,39.461077200515895,-76.8051901891693
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1075,4,0.3940886699507389,39.364131530393735,-76.78179839169127
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1076,1,0.09852216748768472,39.380343071273245,-76.78221061871167
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1078,2,0.19704433497536944,39.41276600626107,-76.78303607187591
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1079,1,0.09852216748768472,39.428977400352075,-76.78344929861295
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1099,1,0.09852216748768472,39.26717815317422,-76.75847611988002
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1101,1,0.09852216748768472,39.29960213652349,-76.75928731357806
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1102,1,0.09852216748768472,39.31581405501052,-76.75969340166696
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1103,2,0.19704433497536944,39.33202592469432,-76.760099817637
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1104,5,0.49261083743842365,39.34823774556628,-76.76050656177961
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1105,2,0.19704433497536944,39.364449517617786,-76.76091363438654
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1132,3,0.2955665024630542,39.29991565786011,-76.73842149244736
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1133,2,0.19704433497536944,39.31612775621556,-76.73882277012687
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1134,2,0.19704433497536944,39.332339805849685,-76.73922437180768
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1135,3,0.2955665024630542,39.34855180675394,-76.73962629777772
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1136,1,0.09852216748768472,39.36476375891982,-76.74002854832537
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1162,1,0.09852216748768472,39.26779906077984,-76.71676544176051
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1163,1,0.09852216748768472,39.283908570660365,-76.71924770384007
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1164,5,0.49261083743842365,39.30022534279856,-76.71959101492568
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1166,1,0.09852216748768472,39.33265404629658,-76.72001271685818
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1168,4,0.3940886699507389,39.36516568120635,-76.72032153647115
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1187,1,0.09852216748768472,39.67309547066028,-76.72675558605795
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1193,2,0.19704433497536944,39.25189384152944,-76.6955158095547
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1194,2,0.19704433497536944,39.26591922312184,-76.69732746558422
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1220,4,0.3940886699507389,39.25197229719032,-76.67491222049469
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1223,1,0.09852216748768472,39.38189643668628,-76.67775945235168
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1245,2,0.19704433497536944,39.23700287891243,-76.6530282026305
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1246,2,0.19704433497536944,39.24901757073516,-76.65568702244873
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1247,1,0.09852216748768472,39.37303754996862,-76.65641262250791
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1248,1,0.09852216748768472,39.38219586418383,-76.65686826308531
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1259,1,0.09852216748768472,39.56053129572537,-76.66110471234451
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1271,1,0.09852216748768472,39.2359862664754,-76.63363631785431
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1279,2,0.19704433497536944,39.46355467821686,-76.63787356190818
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1297,1,0.09852216748768472,39.3733352324147,-76.6146796965996
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1298,2,0.19704433497536944,39.38278347224939,-76.61508495971727
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1299,3,0.2955665024630542,39.39899636348197,-76.61545887526954
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1300,1,0.09852216748768472,39.41520920642412,-76.61583309287612
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1322,6,0.5911330049261084,39.399284708966036,-76.59456193716234
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1323,2,0.19704433497536944,39.41549771722647,-76.59493131907233
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1344,4,0.3940886699507389,39.383356083323186,-76.57330044920738
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1345,1,0.09852216748768472,39.399569302892786,-76.57366470090058
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1366,3,0.2955665024630542,39.373753976549494,-76.55204709010758
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1367,1,0.09852216748768472,39.383636764588815,-76.55240775101505
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1368,1,0.09852216748768472,39.3998501451039,-76.5527671703843
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1389,2,0.19704433497536944,39.25422124575817,-76.52403410068334
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1391,1,0.09852216748768472,39.28665099354663,-76.52436567705249
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1395,2,0.19704433497536944,39.35150844929974,-76.52503050701864
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1397,2,0.19704433497536944,39.38391369613146,-76.53151476272691
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1398,2,0.19704433497536944,39.40012723544315,-76.53186934951388
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1413,3,0.2955665024630542,39.25447558581625,-76.50783359842869
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1414,8,0.7881773399014778,39.27068966488337,-76.5081811009821
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1416,4,0.3940886699507389,39.30311767942493,-76.50887694798932
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1418,1,0.09852216748768472,39.335545502458416,-76.50957391919266
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1419,1,0.09852216748768472,39.351759342140504,-76.50992282699244
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1434,1,0.09852216748768472,39.25474378399753,-76.48697856631377
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1435,7,0.6896551724137931,39.27095801700108,-76.4873212668655
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1436,2,0.19704433497536944,39.287172202212965,-76.48766424409385
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1437,2,0.19704433497536944,39.30338633962556,-76.48800749824451
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1443,1,0.09852216748768472,39.40067015989151,-76.49007285231397
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1456,2,0.19704433497536944,39.27122263395764,-76.4664611560723
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1459,5,0.49261083743842365,39.31986550198712,-76.46747648877069
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1460,1,0.09852216748768472,39.336079695849854,-76.46781547974001
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1461,3,0.2955665024630542,39.35229384195984,-76.46815474448265
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1464,2,0.19704433497536944,39.40093599369856,-76.46917418378695
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1465,1,0.09852216748768472,39.41714994872281,-76.46951454606099
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1478,1,0.09852216748768472,39.287698002403445,-76.44593413722053
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1479,5,0.49261083743842365,39.303912441538614,-76.44626777113123
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1480,3,0.2955665024630542,39.320126833004274,-76.44660167444788
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1481,3,0.2955665024630542,39.33634117679297,-76.44693584740988
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1482,2,0.19704433497536944,39.35255547289727,-76.44727029025695
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1501,1,0.09852216748768472,39.336598913706624,-76.4260559451947
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore County,1533,1,0.09852216748768472,39.337103154874725,-76.38429534666372
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1671,1,0.09852216748768472,39.19969598304643,-76.92354191946845
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1688,1,0.09852216748768472,39.232459959921584,-76.9035832054828
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1702,1,0.09852216748768472,39.21658781961837,-76.88230576014487
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1708,2,0.19704433497536944,39.313853324760274,-76.88491016963654
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1711,1,0.09852216748768472,39.110725284076445,-76.85409342933107
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1718,2,0.19704433497536944,39.216922800056516,-76.86146594770364
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1724,1,0.09852216748768472,39.31407310475676,-76.86422614321656
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1745,1,0.09852216748768472,39.20136992332717,-76.81936680362352
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1755,1,0.09852216748768472,39.15305770888939,-76.79729165167775
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Howard,1759,1,0.09852216748768472,39.21790538613273,-76.7989444532209
